Ensembl_GeneID	Entrez_GeneID	HGNC_GeneSymbol	Inhi_GeneExpression_log2FPKM	Prec_GeneExpression_log2FPKM	ScrInhi_GeneExpression_log2FPKM	ScrPrec_GeneExpression_log2FPKM
ENSRNOG00000020544	361044	Sdr39u1	2.74794600432468	2.84931424166904	2.84172520721928	2.75129183934248
ENSRNOG00000020543	292894	Nosip	4.24149001168064	4.35172032755327	4.22844741877151	4.20725857561897
ENSRNOG00000020542	295243	Krtcap2	5.30440815599328	5.41969808252238	5.46111021972367	5.52354400258994
ENSRNOG00000020541	360505	Nprl3	2.40152893663376	2.30910291779068	2.33482062179349	2.27384396006329
ENSRNOG00000050512	100526584	Mir3568	0.390034377028782	0	0.222416611875846	0.317141340126104
ENSRNOG00000050511	100910838	LOC100910838	1.32306721417107	1.09638737474597	0.467809273420478	0.553379495595251
ENSRNOG00000050510	100126191	Rab1b	4.88811568815977	5.12148608278151	4.95564950770106	4.95251407395347
ENSRNOG00000050514	684509	LOC684509	0.9489941054549	1.4122954826018	1.30575060954195	1.04854185367756
ENSRNOG00000050519	117273	Rhoa	8.49188952478941	8.40114480240517	8.56453139877408	8.5754771360279
ENSRNOG00000058762	103690280	Olr1439	0	0	0	0
ENSRNOG00000014522	85239	Mlycd	4.41262132009142	4.58666453303132	4.3300657287091	4.41632052202447
ENSRNOG00000014520	306626	Ing1	4.15307608815622	4.12019817323705	4.1332249459872	4.14657583690921
ENSRNOG00000014521	315949	Armc8	3.13195879872227	3.16007695626002	3.1234177611886	3.10165479100796
ENSRNOG00000014526	361184	Cars2	2.43983520479679	2.55536838984744	2.53762136658062	2.49937580514203
ENSRNOG00000014527	291615	Pabpc2	0	0	0	0.0411264142085322
ENSRNOG00000014524	306792	S1pr3	3.68810831842927	3.79928835387602	3.66247497811361	3.64463343474194
ENSRNOG00000014525	63868	Hspd1	7.90217990924716	7.87465045648642	7.90825071349228	7.91671266389156
ENSRNOG00000014528	310062	Zswim6	2.27207346386643	2.24632022445947	2.30462676262304	2.1519844429359
ENSRNOG00000014529	363065	Ube2q2	3.98308875930029	3.71649508761836	3.95993056416241	3.98225311001022
ENSRNOG00000059495	102554154	LOC102554154	0	0	0	0
ENSRNOG00000059491	246174	Fgd4	1.17327977840078	1.03471931811198	1.0453697211324	0.990674002248626
ENSRNOG00000059493	689173	LOC689173	0.0821532625520104	0.0551727581675612	0.0835150327963791	0.0289945177856154
ENSRNOG00000005257	25636	Prkaca	6.34395301359356	6.53194143114869	6.35507743038394	6.40657030750863
ENSRNOG00000016803	103694085	LOC103694085	0	0	0	0
ENSRNOG00000016800	361295	Ss18	5.15537409191078	5.11493999139885	5.13310106897943	5.07062634305901
ENSRNOG00000016807	64313	Oat	6.33285481922474	6.31601070411687	6.46759206329172	6.45091888449946
ENSRNOG00000016804	501996	Il25	0	0	0	0
ENSRNOG00000028439	364979	Olr1667	0	0.024102851747529	0	0
ENSRNOG00000010319	306071	Lcp1	3.32381433205669	3.35040031427972	3.31948999762345	3.32188677162023
ENSRNOG00000010315	171054	Ccr4	0.0156271509437054	0	0	0.00819433841889809
ENSRNOG00000010316	690303	Magohb	3.67201744124968	3.69731787405719	3.70823271250846	3.8000709024553
ENSRNOG00000010311	364475	Dzip1	3.35771150222076	3.36304536111723	3.36976600478853	3.32708658601622
ENSRNOG00000014209	360574	Utp6	4.73685856776054	4.61305968431038	4.7061492916672	4.63232516964794
ENSRNOG00000010312	499952	Bhlhe23	0	0	0.010649904506799	0.0105919131255873
ENSRNOG00000051399	25681	Col10a1	0	0	0	0
ENSRNOG00000051391	103692328		0	0	0	0
ENSRNOG00000027014	498693	Spata31d1	0.0565933365479664	0.069481094959206	0.0600061895178647	0.0365973721581659
ENSRNOG00000027015	296467	Ythdf1	4.5723681825795	4.47811622922535	4.56143399992545	4.48690592056605
ENSRNOG00000027016	311088	Cobll1	1.93449891402298	1.7491923324941	2.00522832306403	2.02533471548283
ENSRNOG00000027017	359726	Rnasel	1.27203130583039	1.05387521832232	1.09523858502839	1.02114710899337
ENSRNOG00000027012	408223	Usp54	2.1395628072112	2.04074118429315	2.0003114366808	2.04154083382899
ENSRNOG00000014202	307742	Snx20	1.12322005793147	1.27777769641264	0.852975648866089	1.04542792874739
ENSRNOG00000060846	315914	Morc4	1.91802329836888	1.78756392293328	2.01515204149504	1.97587648758937
ENSRNOG00000060849	498485	Rcor2	2.36099437203942	2.61497939645717	2.39142182042926	2.4664673078367
ENSRNOG00000033028	499584	LOC499584	0	0	0	0
ENSRNOG00000061139	360893	Taf1a	2.34261157969243	2.53649820898327	2.54571887765683	2.38928702277252
ENSRNOG00000033020	94106	Vegp2	0	0	0	0
ENSRNOG00000033021	404658	Mrgprb4	0	0	0	0
ENSRNOG00000033022	300199	Olr1106	0	0	0	0
ENSRNOG00000033026	316023	Dclk3	0.0189997490771152	0.033316675654854	0.0131143576378643	0
ENSRNOG00000061132	103694210	LOC103694210	0.0146472393045276	0	0.0149221318785382	0
ENSRNOG00000059142	361326	Dtwd2	1.6012641001956	1.52164162263546	1.69992337303474	1.52412960279751
ENSRNOG00000059140	289785	Myo1g	0.413224840724976	0.371505197916343	0.521809311055479	0.436689006715745
ENSRNOG00000011042	501196	RGD1560925	0	0	0	0
ENSRNOG00000011040	680142		4.52342411328786	4.56899263900209	4.52843934611228	4.52651395965857
ENSRNOG00000011047	309357	Tmem185a	4.32934233735649	4.13097059507443	4.42723768594272	4.32928797354374
ENSRNOG00000011044	299285	Clmn	0.259738494613535	0.201189446750165	0.226451413229555	0.198219112786675
ENSRNOG00000026650	367074	Tmprss4	0	0	0	0
ENSRNOG00000026653	353250	Hcar2	0.790943333891443	0.385436069308537	0.465867827176953	0.480691206468014
ENSRNOG00000022798	290589		0	0	0	0
ENSRNOG00000022791	366631		0	0	0	0
ENSRNOG00000022792	303801	Lamp3	0	0	0	0.0361577396452884
ENSRNOG00000022796	499349	Fgfbp3	1.23298747823844	1.46524909015551	1.1999074228001	1.42272119849901
ENSRNOG00000060262	29562	LOC314140	4.98335169098645	4.76274366835282	4.98052606040364	4.88678812174698
ENSRNOG00000060260	295736	Olr466	0	0	0	0
ENSRNOG00000060266	171455	LOC103689971	2.68223495087397	2.65556324163137	2.67640621171277	2.71589912750378
ENSRNOG00000060269	309209	Vwce	0	0	0	0
ENSRNOG00000053026	364648	Shcbp1	4.05103189213656	4.04546148776334	4.13198965318292	4.13874012278126
ENSRNOG00000025302	305984	Cdca2	3.32464107916876	3.3218526448834	3.40079625387153	3.31591882920129
ENSRNOG00000025300	314997	Fer1l6	0.0265721809142339	0.0379869696682416	0.0467901336353418	0.0240239617298886
ENSRNOG00000034083	365324	Olr67	0	0	0	0
ENSRNOG00000034087	450231	Krt42	0	0	0	0
ENSRNOG00000034084	362368	Ggct	3.7276951562812	3.90457378121768	3.66729977506359	3.71773337071756
ENSRNOG00000034089	301065	Ttc21a	0.0191268818097698	0.0449612404192018	0.0277345871395037	0.0552900131188582
ENSRNOG00000034088	500253	Dnajb8	0	0	0	0
ENSRNOG00000024657	498228	Mfsd4a	0.266603424381748	0.30487341554256	0.231356540713844	0.165342664202995
ENSRNOG00000024651	500633	Greb1	0.153570336915119	0.115194271741971	0.119143770429251	0.170257072438103
ENSRNOG00000024650	306575	Ckap2	4.96912219632665	5.23833970178766	5.08470213588122	5.04494045902456
ENSRNOG00000020938	171071	Ppp1r15a	4.80650603191135	4.79823275931461	4.73578451023204	4.80729200240025
ENSRNOG00000020939	361733	Ms4a8	0	0	0	0
ENSRNOG00000020936	246143	Nradd	3.68360023266247	3.60925113359774	3.73378289704355	3.81541559874476
ENSRNOG00000020937	25574	Ubtf	4.6143750272112	4.66217995443368	4.66201631360038	4.60775545008094
ENSRNOG00000020935	29153	Capn1	3.87879416647127	3.72245289745432	3.80091259490779	3.7614740771626
ENSRNOG00000020932	293739	Ms4a10	0	0	0	0
ENSRNOG00000020930	287734	Atxn7l3	4.49309879140855	4.50498338269708	4.29371704719355	4.37337674320327
ENSRNOG00000050654	295781	Olr526	0	0	0	0
ENSRNOG00000050655	64475	P4ha1	7.15459875827002	7.05420881816982	7.16695020863831	7.08467213124162
ENSRNOG00000030708	681375	Lcn4	0	0	0	0
ENSRNOG00000010320	360546	Efnb3	3.71828733035254	3.83312882652457	3.76423631911546	3.82257891853918
ENSRNOG00000030700	26204	Mt-co3	12.7246626375328	13.1492489039805	13.1294152529165	13.2583409042638
ENSRNOG00000030704	682402		5.22617595093941	5.16940048902843	5.1510617601857	5.15198734206427
ENSRNOG00000030705	366952	Cpsf1	3.70367705125415	3.59566924280375	3.65674528277912	3.58979897394842
ENSRNOG00000009609	299312	LOC299312	3.86790948646409	3.70273200763004	3.87292287450368	3.7979178457342
ENSRNOG00000005389	24672	LOC103694903	5.97355635958161	6.00548974749517	5.9542829897683	5.94624903743315
ENSRNOG00000009605	317376	Tfe3	3.73578093604165	3.53208868460753	3.5701543711667	3.60244125621415
ENSRNOG00000005387	114488	Rbm3	7.82920505899577	7.75452842376679	7.88764575301501	7.87005680780748
ENSRNOG00000005382	315072		0	0	0	0
ENSRNOG00000050650	100362059	Ttc16	0.1664851110284	0.187854164373552	0.138567468973537	0.18190329955111
ENSRNOG00000003979	304761	Zranb3	1.6443961746803	1.58228080063889	1.66642686664622	1.65361934553965
ENSRNOG00000003971	94189	Gosr1	3.54267095993217	3.45818094568253	3.52976931552206	3.5153127804987
ENSRNOG00000003970	304670	Tnpo2	4.55020965147261	4.65388379661201	4.52339779809974	4.56141338851702
ENSRNOG00000003973	304805	Cyb5r1	4.42162910039116	4.56726745922847	4.35051373852497	4.47285191200953
ENSRNOG00000003972	25360	Tshr	0.0173459888983757	0.0130186278775939	0	0.0266555260680254
ENSRNOG00000003975	64303	Pfn1	9.5283206138066	9.82293246262416	9.55784568646681	9.64285837052234
ENSRNOG00000003977	114856	Dusp1	4.67062712266715	5.01774110187512	4.81963161411649	4.71172156305897
ENSRNOG00000000515	29513	Mapk13	0.192682293387159	0.193972217938121	0.226075677646411	0.110094347002124
ENSRNOG00000004479	261730	Aurka	4.41657115226373	4.49711736680683	4.39279258952715	4.47823426528715
ENSRNOG00000004474	299113	Klhdc2	5.75597812362422	5.77342104398027	5.76763850469319	5.76975148969522
ENSRNOG00000004477	360514	Ublcp1	4.43713778314627	4.29514334473868	4.53933915336645	4.53157720843909
ENSRNOG00000004476	114557	Wif1	2.05429114162893	2.21253971406581	2.16996508626926	2.12409182424092
ENSRNOG00000004471	300088	Polr3h	4.70362872057169	4.79764926599771	4.6975951853228	4.75804294294624
ENSRNOG00000004470	170819	Il24	0	0	0	0
ENSRNOG00000004473	83516	Ppargc1a	2.3244639687457	2.45275893643751	2.36893621154672	2.41784146704096
ENSRNOG00000009564	312358	Prr15	0.43852730281016	0.405219949821192	0.274569802723063	0.374893888098733
ENSRNOG00000018369	78960	Prx	2.06129618592481	1.83457538133487	1.9765572425128	1.90695534697737
ENSRNOG00000005666	500460	LOC500460	0	0	0	0
ENSRNOG00000049511	301126		3.77630483838747	3.73255609574043	3.69031767092556	3.74496414373119
ENSRNOG00000018366	301351	RGD1310819	0.512769205972049	0.378904921772367	0.41068203567231	0.352243311505718
ENSRNOG00000049512	100910667	Olr1303	0	0	0	0
ENSRNOG00000049515	100362409	Obp1f	0	0	0	0
ENSRNOG00000000833	309596	Vars2	2.22599294545826	2.21051956714035	2.19247947676933	2.26331218968143
ENSRNOG00000049517	683206	Tnfaip3	2.39106546828398	1.67906528997513	2.08396166570006	1.96478865387752
ENSRNOG00000018363	313525	Hectd3	3.18993557741621	2.99751206356053	2.95792147243086	2.99330971237282
ENSRNOG00000025881	680726	Rbms3	3.25392485315728	3.48086920341102	3.40217213476584	3.42703590120648
ENSRNOG00000025883	688862	Ip6k3	0.40963801730888	0.471756618629282	0.296275438261385	0.349937847470364
ENSRNOG00000025882	289594	Nipal1	0.261689543371685	0.199181209163346	0.328205026489916	0.343295502626349
ENSRNOG00000027008	303163	Igtp	4.81341079094116	3.83072851980682	4.59938433333612	4.21848223394154
ENSRNOG00000005660	500638	Fam110c	1.80100173130627	1.50437611265525	1.86729289771308	1.96610260650909
ENSRNOG00000032034	308472	Supt5h	5.36753068910382	5.27628617945041	5.25031053547408	5.22114303010147
ENSRNOG00000052444	500011	Samd9	5.19760416128422	4.07927236955638	4.97325451006947	4.56244322331537
ENSRNOG00000032038	501576	RGD1564534	0	0	0	0
ENSRNOG00000032039	291411	Atp9b	3.2482031306071	3.22544963706272	3.24848388669241	3.26084700986899
ENSRNOG00000052448	300630	Olr1330	0	0	0	0
ENSRNOG00000050389	405196	Olr1682	0	0	0	0
ENSRNOG00000002730	54294	Rgs5	1.71100249045518	1.92406982054957	2.05030385611736	2.0122057915565
ENSRNOG00000002735	304859	Dhx9	5.4374614792631	5.44341153993297	5.44466319974982	5.41822413933541
ENSRNOG00000002736	304914	Rabgap1l	3.23423630100648	3.28778492712652	3.33963673919353	3.30185708229651
ENSRNOG00000019097	306257	Bap1	4.96372387056237	4.88262779622332	4.88231291992166	4.88199583300593
ENSRNOG00000019096	117182	Hsd17b3	0	0	0	0
ENSRNOG00000019091	499020	Wtap	4.57070299711369	4.55391918741529	4.64585647466185	4.62782609418455
ENSRNOG00000019090	295230	Cct3	6.86071460007654	6.98177909154359	6.89683978522469	6.87308648682764
ENSRNOG00000019093	432361	Nrg2	0	0.0146491744569572	0.0499667337673662	0.0223692703212926
ENSRNOG00000008159	362516	Msantd3	2.88015004238824	2.82133711301067	2.81786340369141	2.85648046084268
ENSRNOG00000008153	300649	Crtam	0	0	0	0
ENSRNOG00000008151	300900	Plscr4	1.59104016822607	1.31793842892461	1.92105744133841	1.63583302118669
ENSRNOG00000008156	312947	Tgs1	3.07782921971794	2.88615755662669	3.09580031081764	3.09211186640349
ENSRNOG00000008157	29179	Syn2	0.511947352483952	0.634662799335808	0.609996058743536	0.6547241446744
ENSRNOG00000008155	366593	Dus4l	1.17311576630175	1.1880225502391	1.17042764891898	1.27040509622175
ENSRNOG00000000387	361836	Slc25a16	2.08666533240571	2.12187206307504	2.19280206544112	2.14487933165728
ENSRNOG00000000386	171564	Pbld1	0	0	0	0
ENSRNOG00000000384	365564	Atoh7	0	0	0	0
ENSRNOG00000000383	309760	Mypn	2.54582130614877	2.47602203922626	2.4743619630434	2.49691059303941
ENSRNOG00000033341	367620	MGC116197	0.0479478636942872	0.0904712996797379	0.0790162480076904	0.167977117144993
ENSRNOG00000033343	497040	Prss36	0.254609803614888	0.242072282569653	0.277600811162881	0.315822062785211
ENSRNOG00000033344	108348244	Olr889	0	0	0	0
ENSRNOG00000033348	266807	Duox1	0.0938804318651333	0.24004746033768	0.155923797351244	0.19398914623042
ENSRNOG00000026351	680489	Cldn34e	0	0	0	0.0730301015746354
ENSRNOG00000019544	308126	Zbtb2	2.44514467387903	2.39381142897111	2.45090603410321	2.44210592887508
ENSRNOG00000055715	102551309		0.0100272101414368	0.0484142282901768	0	0.00525306930271006
ENSRNOG00000002093	29610	Tgfbr3	3.03468658795599	2.71497234891133	2.90141194786876	2.8532541266028
ENSRNOG00000019549	83425	Akap12	4.88213730684689	5.76315326666354	4.91473709913408	4.9419507727633
ENSRNOG00000038147	641631	Defb2	0	0	0	0
ENSRNOG00000029096	291468	Gykl1	0	0	0	0
ENSRNOG00000029097	405265	Olr886	0	0	0	0
ENSRNOG00000029095	300142	Trabd	4.92417940096618	4.9291748514814	4.84630114060148	4.8789927373699
ENSRNOG00000029090	100359656	LOC100359656	0	0	0	0
ENSRNOG00000029321	500153	Ccser1	0.0800009334428654	0.0730296714063579	0	0.0739705737342168
ENSRNOG00000029322	302824	Olr1767	0	0	0	0
ENSRNOG00000026517	361565	Vrk3	4.08658090918352	3.80853844396312	4.11398969403051	4.07690619497787
ENSRNOG00000026514	499189	Wdr93	0.0430317321497306	0	0.122124972958411	0
ENSRNOG00000026518	498365	Tmem156	0.0390747385637094	0.0778888077614915	0.0553434002196538	0.0137449374715992
ENSRNOG00000026519	100364062	LOC100364062	6.91440105096812	7.38805493937317	7.36388545564246	5.64124624716796
ENSRNOG00000036838	680454	Krtap31-1	0	0	0	0
ENSRNOG00000036839	29578	Hnrnpa1	7.91061136661023	7.83575308009299	7.92538488944661	8.02187468235473
ENSRNOG00000036834	688730	Gpr84	0.490881202910578	0.279296198741331	0.449918148224694	0.442141083110272
ENSRNOG00000036835	315345	Copz1	5.92361775790802	5.9171563498016	5.98189839826589	6.00036508421467
ENSRNOG00000036837	366998	Nfe2	0.165602758357858	0.227313586212252	0.295410950874915	0.244464981977391
ENSRNOG00000036830	500938	RGD1563200	0	0	0	0
ENSRNOG00000036831	315347	Gtsf1	0	0	0	0
ENSRNOG00000036833	685474	Zfp385a	3.97278248587202	3.77183059253282	3.82823328278595	3.93108710612498
ENSRNOG00000012576	286900	Selenos	6.2357961804386	6.19723314434645	6.26829585294878	6.28735686738867
ENSRNOG00000012575	65048	Fat2	0.0221846385229948	0.00499372940391522	0.0179446251339253	0.0117025570604565
ENSRNOG00000012574	499339	Pum3	4.88520540543085	4.83013563419613	4.80937347314028	4.7976632291758
ENSRNOG00000012573	116681	Dlgap2	0	0	0	0
ENSRNOG00000012579	287472	Tlcd1	1.05529582285795	1.07368911014286	1.41727109028663	1.24605150596797
ENSRNOG00000029226	405926	Olr313	0	0	0	0
ENSRNOG00000003129	287361	Zfp496	3.94847419778293	3.87995153610745	3.9065182339868	3.85515417029811
ENSRNOG00000003127	288772	Spryd4	4.07912449841398	4.0469166462236	4.13459999444373	4.06933435783829
ENSRNOG00000003125	287061	Rogdi	3.61938781653376	3.67270977480832	3.57212257593834	3.63910049497414
ENSRNOG00000003122	363481	Hdac8	2.14025660398691	2.18615368254997	2.17331662392974	2.14800146143592
ENSRNOG00000003123	287524	Rpa1	4.25316150615514	4.37992876455494	4.27762454486444	4.30364666670016
ENSRNOG00000003120	84400	Prelp	6.27638031400695	5.4661711956673	6.11079704917794	6.14417525481757
ENSRNOG00000003121	303311	Rtn4rl1	1.71164208458505	1.82741073294906	1.74812889279985	1.81345887122284
ENSRNOG00000007818	315054	Slc45a4	2.68018083115416	2.62435227682649	2.71348421413309	2.64181478695715
ENSRNOG00000007817	305792	Kctd6	2.38472852848437	2.38977386539947	2.34739677182989	2.42423269292993
ENSRNOG00000007814	312440	Kdm3a	3.46385308916437	3.28852289255616	3.40268641562913	3.43214755783621
ENSRNOG00000029222	404879	Olr518	0	0	0	0
ENSRNOG00000007810	252834	Gdf6	3.68745618747219	3.75069205867811	3.75243290998144	3.69082831118463
ENSRNOG00000007811	683758	Klrb1c	0	0	0	0
ENSRNOG00000001410	304378	Gigyf1	2.63331788695584	2.57667956905942	2.49552008445378	2.527734777747
ENSRNOG00000001412	24335	Epo	0	0	0	0
ENSRNOG00000001414	24617	Serpine1	9.19641613430366	9.67121429724961	9.11251095509592	9.26339255766278
ENSRNOG00000001415	360785	Ap1s1	6.17442442891512	6.24468085502595	6.0702342944808	6.13680776997811
ENSRNOG00000001416	29461	Vgf	0.32210955944058	0.363350186344458	0.26016255328298	0.285138983920354
ENSRNOG00000001417	288583	Plod3	5.66653060529007	5.61676094788372	5.61610846742291	5.64137195751703
ENSRNOG00000001418	100360077	Znhit1	3.95097642037061	4.19278024715211	4.04707268865218	4.05982958687473
ENSRNOG00000001419	304388	Cldn15	0.6417282484032	0.935370211032314	0.771408314536606	0.857025565635501
ENSRNOG00000013192	293809	Olr376	0	0	0	0
ENSRNOG00000028050	691244	Rhox13	0	0	0	0
ENSRNOG00000013190	292306	Rnaset2	5.29686569849838	5.220731009953	5.23827417768409	5.24063880357248
ENSRNOG00000013196	502694	Dok5	3.31788132598683	3.65886720477857	3.44813880770192	3.45697165883004
ENSRNOG00000013194	117269	Rps6ka2	2.15868702115846	2.41313470424498	2.23094065223645	2.20278202167739
ENSRNOG00000013198	293810	Olr377	0	0	0	0
ENSRNOG00000030069	100362113	Faim	2.62136301014136	2.54020022019248	2.48659683501833	2.54219386313702
ENSRNOG00000057254	500335	RGD1564770	0	0	0	0
ENSRNOG00000057256	316559	Slc19a3	0	0	0	0.0158945734652534
ENSRNOG00000042961	100188936	Ormdl1	2.22229923248072	2.15065291591619	2.22622702754609	2.09688698577212
ENSRNOG00000042960	117183	Rgcc	2.5919350086824	2.66812955308968	2.63318217358098	2.85307552756759
ENSRNOG00000042962	365592	Pdss2	3.14860667926206	3.18016918365238	3.13602913257646	3.22998580578521
ENSRNOG00000042967	360700	RGD1562683	0	0	0	0
ENSRNOG00000013225	360445	Crisp2	0	0	0	0
ENSRNOG00000021024	81747	Pi4kb	4.07161085546921	4.0421675339983	4.0219729625512	3.99756056999953
ENSRNOG00000013220	314618	Arhgap45	0.748009569108098	0.75205127197606	0.834966067663178	0.748505516719753
ENSRNOG00000037871	261737	Sfxn5	0.801241866911124	0.386092443409053	0.527367090718842	0.528185906528799
ENSRNOG00000013223	29383	Fah	1.83391052984548	1.69633109223018	1.88717774978002	1.91273958477552
ENSRNOG00000013229	300886	Mthfs	2.46331389124151	2.35496698840016	2.52938576807965	2.56927102313629
ENSRNOG00000014642	298676	Morn1	0.414086141459361	0.382566321141081	0.391647713574232	0.2981194960397
ENSRNOG00000014641	287122	Rpl3l	0	0	0	0
ENSRNOG00000014647	361391	Cbfb	5.08896890687972	5.11764548127224	5.15559457744333	4.83169357831611
ENSRNOG00000024053	103690794		0	0	0	0
ENSRNOG00000014645	291450	Aldh7a1	6.36366782871914	6.48464897277133	6.3635674201142	6.40626135980152
ENSRNOG00000014644	64618	Zic1	0	0	0	0
ENSRNOG00000014648	306636	Efnb2	3.98255118150187	3.88647241719094	3.89583270099685	4.00244665759541
ENSRNOG00000035589	100314072	Mir383	0	0	0	0
ENSRNOG00000010552	362045	Lamtor3	5.00317018469905	4.9245403125268	4.97985767744683	4.9745033945218
ENSRNOG00000010551	296706	Lhx2	0.46632588700214	0.479114966903293	0.45519300960747	0.381364105877642
